School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
University of Toronto,Master Of Science In Sustainability Management,"November 30, 2001",Accepted on 30 Nov,F15,International,,,Canadian resident.
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F15,International,,,Canadian citizen Honours economics undergrad from Ontario university
University of Toronto,Financial Economics,"November 30, 2001",Rejected on 30 Nov,F15,International,,,"UofT undergraduate with high GPA and Intern experience. Got rejected mostly because I am not Canadian, UofT indicated they had this priority toward Canadian students in info session. Applicants next year, be aware"
University of Toronto,Master Of Financial Economics,"November 30, 2001",Accepted on 30 Nov,F15,International,,,"International Student, feel awesome!"
University of Toronto,Clinical & Counselling Psychology,"November 30, 2001",Accepted on 30 Nov,F15,International,,,Canadian applicant. Told by POI that I have been recommended for admission.
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F15,International,3.75,GRE 168 | GRE V 167 | GRE AW 5.00,"Canadian undergrad, was notified via email. TAships available."
University of Toronto,Musicology,"November 30, 2001",Accepted on 30 Nov,F15,International,3.98,,Offered full tuition plus $15 000 stipend for first year of Master's. Super super excited.
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F15,International,,GRE 86 | GRE V 99 | GRE AW 99.00,"Canadian undergrad. Accepted with $18,000 funding to Regular Stream."
University of Toronto,Child Study And Education,"November 30, 2001",Accepted on 30 Nov,F15,,,,Call from POI telling me I was reccomended for admission. Had an interview in February.
University of Toronto,Political Science,"November 30, 2001",Accepted on 30 Nov,F15,International,3.88,,Completely expected.
University of Toronto,Political Science,"November 30, 2001",Wait listed on 30 Nov,F15,International,3.60,,"Canadian applicant, called the department and was informed of my status. Goes without saying, but if you were accepted and do not plan on attending, please reject your offer asap!"
University of Toronto,Political Science,"November 30, 2001",Wait listed on 30 Nov,F15,International,,,
University of Toronto,Mathematical Finance,"November 30, 2001",Rejected on 30 Nov,F15,International,3.70,,
University of Toronto,History,"November 30, 2001",Accepted on 30 Nov,F15,International,,,my first choice! YAAAAAAAAAAAAAAAAAYYYYYYYYYYY
University of Toronto,Sociology,"November 30, 2001",Rejected on 30 Nov,F15,International,,,"Not my first choice, but still disappointed."
University of Toronto,Political Science,"November 30, 2001",Wait listed on 30 Nov,F15,International,3.30,,
University of Toronto,Political Science,"November 30, 2001",Accepted on 30 Nov,F15,International,,,ranked highly for sshrc funding
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F15,International,3.85,,
University of Toronto,History,"November 30, 2001",Accepted on 30 Nov,F15,International,,,"Email from Chair, waiting on official letter to see if offer is better than McMaster's."
University of Toronto,Architecture,"November 30, 2001",Rejected on 30 Nov,F15,International,,,"Rejected the old-school way, through the mail. There was no change of status notification online for weeks... I don't feel so bad, wasn't my top choice and it's pretty expen$ive. Good luck to everyone else!"
University of Toronto,Architecture,"November 30, 2001",Rejected on 30 Nov,F15,International,,,
University of Toronto,East Asian Studies,"November 30, 2001",Rejected on 30 Nov,F15,International,,,"The status still said under view on the application web of U of T. I decided to write at last and got news this morning, finding it hard to swallow, as I was having breakfast then. I got another rejection from UBC earlier this month too. U of T told me that they had sent a postal mail but I have not received yet. The attached softcopy of the letter dated 3rd March. Two rejections. Asian Studies was not related to my previous education background. One day I saw someone posted her/his rejection, mentioning that she/he ""Got better things to do."" For years I have been pushing myself to be an academic, but there is acturally something else non-academic that I really enjoy doing and love. It is time to be honest to myself. The two rejections are a closure and an opening. I would like to say thank you to you all. For about a fortnight you have been my allies."
University of Toronto,Masters,"November 30, 2001",Rejected on 30 Nov,F15,International,,,"Applied to HEP, rejected due to lack of funding and potential advisers."
University of Toronto,Physics,"November 30, 2001",Rejected on 30 Nov,F15,International,,,"Applied to HEP, rejected due to lack of funding and potential advisers."
University of Toronto,Museum Studies,"November 30, 2001",Other on 30 Nov,S15,International,,,"Received ""official"" email today, saying congrats and to expect a mailed offer this week. There was no mention of scholarships/grants, should I assume that means no funding, or do they usually include that with the mail offer only? :/ :/"
University of Toronto,Social Work 2 Years,"November 30, 2001",Other on 30 Nov,F15,,,,"To the poster who received notification via post with ""under review"" listed on the online portal; could you tell us some of your stats. Much appreciates as I eagerly await."
University of Toronto,Social Work (2 Years),"November 30, 2001",Other on 30 Nov,F15,International,,,Re: below comment. Psych undergad degree with consistent A- avg in all 4yrs. Research student at hospital eating disorder unit for last 3 years + conference presentation last year. Good luck!
University of Toronto,Chemistry,"November 30, 2001",Accepted on 30 Nov,F15,International,,,
University of Toronto,Mathematics,"November 30, 2001",Other on 30 Nov,F15,International,,,"Declined offer. For future applicants: funding package was $17500 + tuition waiver, 110hour TA. With NSERC, you can get up to about $22.3k if you TA."
University of Toronto,Master Of Teaching (MT),"November 30, 2001",Rejected on 30 Nov,F15,International,3.83,GRE 158 | GRE V 152 | GRE AW 4.00,"J/I, Music Applicant. Rejected due to not meeting admission requirements. I think they mean that I don't have enough Liberal Arts courses."
University of Toronto,Civil Engineering,"November 30, 2001",Rejected on 30 Nov,F15,,,,:(
University of Toronto,Structural Engineering,"November 30, 2001",Rejected on 30 Nov,F15,International,,,Rejected after waiting for a long time :(
University of Toronto,Social Work,"November 30, 2001",Accepted on 30 Nov,F15,International,3.58,,
University of Toronto,Civil Engineering,"November 30, 2001",Rejected on 30 Nov,F15,International,3.40,,I wish the best for ones who got accepted
University of Toronto,Civil Engineering,"November 30, 2001",Rejected on 30 Nov,F15,International,3.32,,Only 35 seats available. Hard luck.
University of Toronto,Chemical Engineering,"November 30, 2001",Accepted on 30 Nov,F15,International,,,
University of Toronto,Molecular Genetics,"November 30, 2001",Accepted on 30 Nov,F16,International,,,
University of Toronto,Computer Science,"November 30, 2001",Interview on 30 Nov,F16,International,3.60,GRE 170,Couple of publications
University of Toronto,( ECE) Electrical And Computer Engineering,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Admitted Persian applicant to systems control group
University of Toronto,(Pure) Mathematics,"November 30, 2001",Accepted on 30 Nov,F16,International,3.95,GRE 158 | GRE V 170 | GRE AW 4.00,
University of Toronto,(Pure) Math,"November 30, 2001",Other on 30 Nov,F16,International,,,For the people who got accepted in pure math can you please tell me your status I have applied also for pure math masters program.
University of Toronto,(Pure) Mathematics,"November 30, 2001",Accepted on 30 Nov,F16,International,3.97,GRE 170 | GRE V 155 | GRE AW 4.00,"Canadian student, undergrad in U of T."
University of Toronto,(Pure) Mathematics,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Email from graduate office. 17.5 k TA-ship. Conditional acceptance to Ph.D. program after one year with same funding.
University of Toronto,Chemical Engineering,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Unofficial email
University of Toronto,"Advanced Standing, Social Work (MSW)","November 30, 2001",Accepted on 30 Nov,F16,,4.00,,was rejected last year for the 2 yr MSW
University of Toronto,Genetic Counseling,"November 30, 2001",Interview on 30 Nov,F16,American,,,
University of Toronto,Art History,"November 30, 2001",Accepted on 30 Nov,F16,American,,,This was unexpected. I'm so happy!
University of Toronto,Information Studies,"November 30, 2001",Accepted on 30 Nov,F16,International,,,
University of Toronto,Geography,"November 30, 2001",Accepted on 30 Nov,F16,International,3.89,,
University of Toronto,Art History,"November 30, 2001",Accepted on 30 Nov,F16,American,3.40,GRE 161 | GRE V 158 | GRE AW 4.00,"Was not expecting news today--very happy to see this! Received $2,000 funding."
University of Toronto,Information,"November 30, 2001",Accepted on 30 Nov,F16,International,,,
University of Toronto,Statistics,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Canadian undergrad (uw). Mediocre first 2 years. 97% avg for last 2 years. Co-op and part time research during undergrad. 1 year industry experience since graduation.
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F15,American,3.93,GRE 158 | GRE V 170 | GRE AW 5.00,Declined. Research then straight to PhD instead.
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F16,International,3.77,,"14.5k funding (TA + scholarship), Regular stream"
University of Toronto,Art History,"November 30, 2001",Accepted on 30 Nov,F16,International,3.20,,
University of Toronto,East Asian Studies,"November 30, 2001",Accepted on 30 Nov,F16,American,,,
University of Toronto,MT Program - I/S,"November 30, 2001",Other on 30 Nov,F16,International,3.91,,Recommended for Admission - notified via EMAIL
University of Toronto,Medieval Studies,"November 30, 2001",Accepted on 30 Nov,F16,International,,,"Yay, finally! Ranked highly for CGS-Master's, and they are prepared to offer an OGS if that is unsuccessful."
University of Toronto,Anthropology,"November 30, 2001",Other on 30 Nov,F16,International,,,Does anyone know when Anthro MA applicants will hear back? Most other programs have responded...
University of Toronto,Biology- Molecular Genetics,"November 30, 2001",Accepted on 30 Nov,F16,,,,
University of Toronto,Information,"November 30, 2001",Accepted on 30 Nov,F16,International,3.86,GRE 158 | GRE V 166 | GRE AW 5.50,
University of Toronto,Global Affairs,"November 30, 2001",Wait listed on 30 Nov,F16,American,3.70,,"I did not hear back, but I noticed people were getting responses, so I emailed the department. I was told that I was waitlisted and that when spots open up they will search through the waitlist each time. Won't know until late summer. I really hope to get in, this is my top choice!"
University of Toronto,Immunology,"November 30, 2001",Accepted on 30 Nov,F16,International,,,
University of Toronto,ECE,"November 30, 2001",Other on 30 Nov,F16,International,3.38,,"So far, None of the professor has showed interest in your MASc Application. We will notify you if there is any vacancy."
University of Toronto,( ECE ) Electrical And Computer Engineering,"November 30, 2001",Other on 30 Nov,F16,International,3.95,,"I suppose university of toronto sent out a few acceptances on 16-17 Feb, but will there be more to come? Is there any chance the decisions will be made before april 15?"
