School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
University Of Pennsylvania (UPenn),City and Regional Planning,"March 22, 2010",Rejected on 22 Mar,F10,American,3.46,GRE 640 | GRE V 580 | GRE AW 4.00,
University of Pennsylvania,Architecture,"March 22, 2010",Rejected on 22 Mar,F10,American,,,"eh, figured..."
University Of Pennsylvania (UPenn),Architecture,"March 22, 2010",Wait listed on 22 Mar,F10,International,,,
University Of Pennsylvania (UPenn),City and Regional Planning,"March 22, 2010",Rejected on 22 Mar,F10,American,,,
University of Pennsylvania,Software Engineering,"March 21, 2010",Rejected on 21 Mar,F10,American,3.40,GRE 800 | GRE V 710 | GRE AW 3.50,I really wanted to go here... : ( I suspect my low AW score was the primary reason for rejection.
University Of Pennsylvania (UPenn),Computer & Information Science & Engineering,"March 18, 2010",Rejected on 16 Mar,F10,International,,,
University Of Pennsylvania (UPenn),Master Of City Planning,"March 17, 2010",Accepted on 3 Mar,F10,,,,
University Of Pennsylvania (UPenn),Art History,"March 17, 2010",Rejected on 17 Mar,F10,American,,,
University of Pennsylvania,Art History,"March 17, 2010",Rejected on 17 Mar,F10,American,,,
University Of Pennsylvania (UPenn),ECE Electrical Engineering,"March 17, 2010",Accepted on 17 Mar,F10,International,,,
"University Of Pennsylvania (UPenn), School Of Social Policy And Practice",Joint Program (social Policy And Social Work),"March 15, 2010",Accepted on 23 Jan,F10,,,,partial tuition
University Of Pennsylvania (UPenn),East Asian Languages And Civilizations (EALC),"March 14, 2010",Accepted on 12 Mar,F10,International,,,money?no.
University of Pennsylvania,East Asian Languages And Civilizations (EALC),"March 13, 2010",Accepted on 12 Mar,F10,American,,,no funding available for MA students
University of Pennsylvania,East Asian Languages And Civilizations (EALC),"March 13, 2010",Rejected on 12 Mar,F10,American,,,
University Of Pennsylvania (UPenn),City and Regional Planning,"March 11, 2010",Accepted on 11 Mar,F10,International,3.60,GRE 720 | GRE V 670 | GRE AW 4.00,"extremely happy, but a little nervous about funding"
University Of Pennsylvania (UPenn),City and Regional Planning,"March 11, 2010",Other on 11 Mar,F10,International,,,"We are currently evaluating applications and will be making decisions in the next few weeks. On March 22 after 12 noon EST, you can log back into your online application and view your notification letter."
University Of Pennsylvania GSE,MA TESOL,"March 11, 2010",Accepted on 11 Mar,F10,American,,GRE 590 | GRE V 670 | GRE AW 5.00,
University Of Pennsylvania GSE,Higher Education,"March 05, 2010",Accepted on 4 Mar,F10,American,3.63,GRE 750 | GRE V 650 | GRE AW 5.50,
University Of Pennsylvania (UPenn),City and Regional Planning,"March 04, 2010",Accepted on 4 Mar,F10,American,,,WHOOOO!
University of Pennsylvania,Master Of City Planning,"March 04, 2010",Accepted on 4 Mar,F10,American,,,MArch/MCP candidate. Only word on the MCP degree. First acceptance. Hurray!!
University Of Pennsylvania (UPenn),City and Regional Planning,"March 04, 2010",Accepted on 4 Mar,F10,American,3.60,,
University Of Pennsylvania (UPenn),City and Regional Planning,"March 04, 2010",Accepted on 4 Mar,F10,American,3.20,GRE 680 | GRE V 700 | GRE AW 6.00,
University Of Pennsylvania (UPenn),Computer Information Science Engineering,"February 26, 2010",Accepted on 26 Feb,S10,American,,,
University of Pennsylvania,Telecommunication And Networking,"February 24, 2010",Accepted on 26 Jan,F10,International,9.99,GRE 790 | GRE V 580 | GRE AW 3.50,
University Of Pennsylvania (UPenn),Higher Education,"February 22, 2010",Accepted on 22 Feb,F10,American,,,
University Of Pennsylvania (UPenn),History of Art,"February 22, 2010",Accepted on 9 Feb,F10,American,3.60,GRE 520 | GRE V 680 | GRE AW 5.50,"No funding for Master's students, but good news anyway."
University Of Pennsylvania (UPenn),City and Regional Planning,"February 20, 2010",Accepted on 19 Feb,F10,American,,,Environmental Planning-- so excited! Still waiting to hear from Harvard...
University of Pennsylvania,Systems Engineering,"February 20, 2010",Accepted on 20 Jan,F10,International,3.30,GRE 610 | GRE V 800 | GRE AW 3.50,
University Of Pennsylvania (UPenn),"EE, Electrical Engineering","February 15, 2010",Accepted on 5 Jan,F10,International,,,
University Of Pennsylvania (UPenn),Art History,"February 10, 2010",Accepted on 9 Feb,F10,American,,,
University Of Pennsylvania (UPenn),Public Health (MPH),"February 09, 2010",Accepted on 9 Feb,F10,American,,,
University of Pennsylvania,Telecommunications(TCOM),"February 08, 2010",Accepted on 2 Feb,F10,International,3.45,GRE 710 | GRE V 640 | GRE AW 4.00,Notified through status check in applyyourself and later email.
University of Pennsylvania,Electrical Engineering,"February 08, 2010",Accepted on 5 Jan,F10,International,,,
University Of Pennsylvania (UPenn),Electrical Engineering,"January 30, 2010",Accepted on 30 Jan,F10,International,3.40,GRE 800 | GRE V 570 | GRE AW 4.00,Email linking to the ApplyYourself application page. First result and its awesome.
University Of Pennsylvania (UPenn),TESOL,"January 28, 2010",Accepted on 28 Jan,F10,International,3.40,GRE 620 | GRE V 780 | GRE AW 3.00,
University Of Pennsylvania (UPenn),Education,"January 12, 2010",Accepted on 11 Jan,F10,American,,,YEAH!!!
University Of Pennsylvania (UPenn),Architecture (M. Arch 1),"April 28, 2009",Accepted on 28 Apr,,American,,,waitlisted in march
University of Pennsylvania (UPenn),ECE - Computer Architecture And Embedded Processors,"April 21, 2009",Accepted on 16 Apr,,International,,,
University Of Pennsylvania (UPenn),City Planning,"April 11, 2009",Rejected on 11 Apr,,International,,,my 3rd rej
University Of Pennsylvania (PENN DESIGN),Urban Spatial Analytics,"April 03, 2009",Accepted on 3 Apr,,American,,,Last minute since the Open House is in Two days! no funding info.
University Of Pennsylvania (UPenn),Computer Science,"April 02, 2009",Rejected on 1 Apr,,International,,,got rejection on April Fool's day... could it be a joke?
University Of Pennsylvania (PENN DESIGN),Landscape Architecture MLA,"April 01, 2009",Wait listed on 1 Apr,,International,,,
University Of Pennsylvania (UPenn),Art History,"April 01, 2009",Rejected on 1 Apr,,,,,"This is what the PhD student meant! Harsh...""I trust that you have been, or will soon be, admitted elsewhere to a university of your choice."""
University Of Pennsylvania (UPenn),Electrical And Computer Engineering,"April 01, 2009",Accepted on 1 Apr,,International,,,Email directing to website
University Of Pennsylvania (UPenn),English,"March 30, 2009",Accepted on 30 Mar,,American,,,Official acceptance. Email to check website arrived a few minutes ago.
University Of Pennsylvania (PENN DESIGN),3 M. Arch I,"March 29, 2009",Wait listed on 27 Mar,,International,,,The school gave me adimission on Mon. and then told me that I was in waiting list on Sat. They made a mistake and apologized for the mistake.......well....waht can I say........it's really ridiculous.
University Of Pennsylvania (UPenn),Master Of Architecture (M. Arch II)Post Professional,"March 28, 2009",Rejected on 28 Mar,,International,,,:(
University Of Pennsylvania/School Of Design,3 M. Arch I (architecture),"March 24, 2009",Wait listed on 24 Mar,,International,,,postmarked 3/17. is there hope??
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 24, 2009",Wait listed on 24 Mar,,American,,,"Turns out my acceptance email from yesterday was a ""glitch""!!! I received the letter today telling me I was wait listed. Called to confirm that in fact I have been waitlisted. What the hell!!"
University Of Pennsylvania (UPenn),English,"March 24, 2009",Accepted on 24 Mar,,American,,,Unofficial acceptance from the department. Official acceptance will be sent out in about a week. No funding.
University Of Pennsylvania (UPenn),Architecture (M. Arch II) Post-Professional,"March 23, 2009",Wait listed on 23 Mar,,,,,
University Of Pennsylvania (UPenn),3 M. Arch I,"March 23, 2009",Accepted on 23 Mar,,American,,,Admissions packet to follow via post
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 23, 2009",Accepted on 21 Mar,,American,,,
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 23, 2009",Accepted on 23 Mar,,American,,,e-mail notification with packet to arrive in mail soon. hell yes!
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 23, 2009",Accepted on 23 Mar,,American,,,top choice! with money
University Of Pennsylvania/School Of Design,3+ M. Arch I (architecture),"March 23, 2009",Rejected on 23 Mar,,American,,,"Bummer man, it was my top choice... luckily I am in at my second and third choice."
University Of Pennsylvania/School Of Design,3 M. Arch I (architecture),"March 23, 2009",Rejected on 23 Mar,,American,,,
University Of Pennsylvania (UPenn),Architecture,"March 23, 2009",Accepted on 23 Mar,,,,,package to come
University of Pennsylvania (UPenn),Urban Planning,"March 23, 2009",Rejected on 23 Mar,,American,,,
University Of Pennsylvania (UPenn),Architecture,"March 23, 2009",Rejected on 24 Mar,,American,,,
University Of Pennsylvania (UPenn),MArch 1,"March 23, 2009",Accepted on 24 Mar,,International,,,with money
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 23, 2009",Accepted on 24 Mar,,American,,,
University Of Pennsylvania/School Of Design,M. Arch II (post Professional Architecture),"March 23, 2009",Accepted on 24 Mar,,International,,,Juicy. A lot of exclamation marks on the email. Course might be too short to get anything out of it. waiting for gsd and princeton still.
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 23, 2009",Accepted on 23 Mar,,American,,,Postmark: 3/16. Very nice merit scholarship.
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 22, 2009",Accepted on 21 Mar,,American,,,
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 22, 2009",Wait listed on 21 Mar,,American,,,"letter dated 3/16, envelope postmarked 3/19"
University Of Pennsylvania (UPenn),Architecture (M. Arch 1),"March 22, 2009",Wait listed on 21 Mar,,American,,,
University Of Pennsylvania/School Of Design,2 M. Arch I Path B,"March 22, 2009",Rejected on 21 Mar,,American,,,my top choice :(
University Of Pennsylvania (UPenn),3 M. Arch I,"March 22, 2009",Accepted on 21 Mar,,,,,"Package in mail... Some $$$, no e-mail"
University Of Pennsylvania (UPenn),Architecture (M. Arch 1),"March 22, 2009",Accepted on 21 Mar,,American,,,this is a dream!
University Of Pennsylvania (UPenn),3 M. Arch I (architecture),"March 22, 2009",Accepted on 21 Mar,,American,,,
University Of Pennsylvania/School Of Design,Master Of Architecture (M. Arch II),"March 21, 2009",Accepted on 21 Mar,,American,,,first class mail and e-mail notifications
University Of Pennsylvania (UPenn),Architecture (M.Arch I),"March 21, 2009",Accepted on 21 Mar,,American,,,
University Of Pennsylvania/School Of Design,3 M. Arch I (architecture),"March 21, 2009",Rejected on 21 Mar,,American,,,*sigh*
University Of Pennsylvania/School Of Design,Architecture (M.Arch I) AP (2 Year),"March 21, 2009",Accepted on 21 Mar,,American,,,"plus $ (scholarship, grant and work study)"
University Of Pennsylvania (UPenn),Architecture,"March 21, 2009",Accepted on 21 Mar,,American,,,Package in mail and email. + $
University Of Pennsylvania/School Of Design,Historic Preservation,"March 21, 2009",Accepted on 21 Mar,,American,,,
University Of Pennsylvania (Penn GSE),Higher Education,"March 16, 2009",Accepted on 16 Mar,,American,,,Found out through email via invitation to acceptance dinner - lost my cell phone last week (what better time to do so?) and so I did not find out by a phone call.
University Of Pennsylvania (UPenn),"GSE, Human Development","March 16, 2009",Other on 16 Mar,,American,,,"got a letter from the IT folks welcoming me to the school, not an admissions letter. Anyone else?"
University Of Pennsylvania/School Of Design,Historic Preservation,"March 16, 2009",Accepted on 6 Mar,,American,,,
University Of Pennsylvania (UPenn),Computer Science (CGGT),"March 12, 2009",Rejected on 12 Mar,,International,,,
University Of Pennsylvania (Penn GSE),Higher Education,"March 12, 2009",Accepted on 9 Mar,,American,,,
University Of Pennsylvania (UPenn),Material Science And Engineering,"March 07, 2009",Accepted on 6 Mar,,International,,,
University Of Pennsylvania (UPenn),Computer Science,"March 04, 2009",Accepted on 4 Mar,,International,,,received an email that asks me to check ApplyYourself status
University Of Pennsylvania/School Of Design,City Planning,"February 24, 2009",Accepted on 24 Feb,,American,,,This is a breath of fresh air!!! Good Luck to everybody!!!
University Of Pennsylvania (UPenn),City and Regional Planning,"February 24, 2009",Accepted on 24 Feb,,American,,,2/2; fin aid to come later
University Of Pennsylvania/School Of Design,"Urban Planning, Design, And Development","February 23, 2009",Accepted on 20 Feb,,American,,,yes!!!!!
University Of Pennsylvania (UPenn),History and Sociology of Science,"February 19, 2009",Accepted on 19 Feb,,International,,,"Rare accept to terminal MA, no funding, told to find my own"
University Of Pennsylvania Graduate School Of Education,Tesol,"February 18, 2009",Accepted on 17 Jan,,International,,,
University Of Pennsylvania (UPenn),Biotechnology,"May 27, 2008",Accepted on 28 Feb,,American,,,
University Of Pennsylvania (UPenn),Materials Science And Engineering,"May 12, 2008",Accepted on 20 Mar,,International,,,"3/20 via phone, 3/28 via email & website"
University Of Pennsylvania (UPenn),Interdisciplinary Studies In Human Development,"May 12, 2008",Accepted on 13 Feb,,International,,,
University of Pennsylvania (UPenn),CGGT,"April 08, 2008",Accepted on 8 Apr,,International,,,hhhh
University Of Pennsylvania/School Of Design,Master Of Architecture Professional,"March 27, 2008",Accepted on 27 Mar,,International,,,decided on 3/14
University Of Pennsylvania (UPenn),Urban Planning,"March 26, 2008",Accepted on 26 Mar,,International,,,Last night I emailed the coordinator about the application. And this morning I received the package with only $4500 financial aid. But I am sitll happy!
University Of Pennsylvania (UPenn),Architecture (3+),"March 26, 2008",Rejected on 26 Mar,,American,,,
University Of Pennsylvania (UPenn),"Architecture (M. Arch 1), First Professional Degree","March 25, 2008",Rejected on 25 Mar,,International,,,small envelope of course...
University Of Pennsylvania (UPenn),"Architecture, First Professional Degree","March 20, 2008",Wait listed on 20 Mar,,American,,,small envelope
University Of Pennsylvania (UPenn),Architecture,"March 20, 2008",Accepted on 20 Mar,,International,,,MArch II
University Of Pennsylvania (UPenn),"Architecture (M. Arch 1), First Professional Degree","March 20, 2008",Wait listed on 20 Mar,,American,,,Mail received in Seattle.
